"","mzmed","rtmed","FC","logFC","p.val.adj.DISEASE.CTR","threshold","FC.1","logFC.1","p.val.adj.TREATMENT.DISEASE","threshold.1","FC.combi","CTR","DISEASE","TREATMENT"
"M889T425_1",888.939762096284,424.575,2.49037522084999,1.31636312722382,0.385921328984611,"FALSE",-9.55234954788357,-3.25585562992049,0.00536332666282678,"TRUE",23.7889346149468,2964.43537902832,7382.55641174316,772.852414449056
"M346T342",346.233949668666,341.848,-1.95307848891547,-0.965749928381779,0.999999999953486,"FALSE",12.1384074832536,3.60150725233606,8.92033460137325e-06,"TRUE",23.7072625452332,24944.954171317,12772.120686849,155033.205322266
"M548T629",548.29921363132,629.4945,4.34816707651808,2.12040737638939,0.107120797292598,"FALSE",-5.43619701797858,-2.44259774302767,0.0133726517672026,"TRUE",23.6374928950402,1608.36301095145,6993.43109130859,1286.456518809
"M762T400_1",761.686270751101,400.308,2.08188365179382,1.05788944439604,0.740692709297538,"FALSE",-11.3514096359718,-3.50479955967653,0.0071302148337687,"TRUE",23.6323141459445,4081.25866263253,8496.70568847656,748.515467325846
"M331T526",331.140819958512,526.187,-2.06169998560955,-1.04383440993008,0.999999999953486,"FALSE",11.398698567039,3.51079721067567,4.4257042113994e-05,"TRUE",23.5006966716319,1977.14470999581,958.987594604492,10931.2105204264
"M508T444_1",507.791503834618,443.526,-1.55277737539361,-0.634851002655953,0.999999999953486,"FALSE",15.1318393659488,3.9195154613477,0.0058746309176571,"TRUE",23.4963778155357,1146.72676304408,738.500432332357,11174.869913737
"M513T449",513.30118038639,449.243,-1.38739548904447,-0.472379098946662,0.999999999953486,"FALSE",16.9001193341087,4.07896152850245,0.00798897810521107,"TRUE",23.4471493284557,786.947317940848,567.211962381999,9585.94985198975
"M258T372_2",258.105455064201,372.33,-2.20955266897663,-1.14375432094138,0.999999999953486,"FALSE",10.6053909818686,3.40672590361112,4.73205492985519e-05,"TRUE",23.4331699495285,3382.24005562919,1530.73520406087,16234.045328776
"M556T440_2",556.358045506091,440.1055,-2.0146011882743,-1.01049427019501,0.999999999953486,"FALSE",11.6290697059353,3.53966378462061,1.09372794429028e-05,"TRUE",23.4279376481018,13978.6205357143,6938.65397135417,80690.0906982422
"M364T411_2",364.227304317908,411.068,-1.99848622481112,-0.99890762856763,0.999999999953486,"FALSE",11.7214588645964,3.55108023510288,2.88703928043184e-06,"TRUE",23.4251740755861,5037.67569405692,2520.74576822917,29546.8178304036
"M344T342",344.229188515992,341.882,-1.98519405147644,-0.989280036798699,0.999999999953486,"FALSE",11.7706281514849,3.55711940819922,3.78547819296275e-06,"TRUE",23.366980988469,994559.214285714,500988.411458333,5896948.29947917
"M641T425",641.336521716114,425.29,-1.69683683746512,-0.762847846496995,0.999999999953486,"FALSE",13.7566390841281,3.78205613986045,5.51478292849102e-06,"TRUE",23.342771957661,640.814745221819,377.652542114258,5195.22972106934
"M368T406_3",368.201406952537,405.634,-1.91908000724723,-0.940414859346061,0.999999999953486,"FALSE",12.163363392622,3.60447031042155,6.2083630221674e-05,"TRUE",23.3424675076638,2048.33821759905,1067.3542582194,12982.6177113851
"M436T364",436.291916079813,363.8165,-1.82256665549362,-0.865971578223875,0.999999999953486,"FALSE",12.7438197275681,3.6717258588294,2.91667157566423e-06,"TRUE",23.2264608990874,863.724273681641,473.905451456706,6039.36564127604
"M832T419",831.523735810742,419.168,-1.78056065139039,-0.832331579183054,0.999999999953486,"FALSE",13.0378729278949,3.70463661425022,1.34941203690666e-05,"TRUE",23.2147235132377,728.09546988351,408.913602193197,5331.36358388265
"M496T367",496.225434336655,367.195,-2.43761200361817,-1.28546850946825,0.999999999953486,"FALSE",9.50595208810538,3.2488311301878,0.00112601224837741,"TRUE",23.1718229157848,1923.06860787528,788.914972941081,7499.38793436686
"M393T430_2",393.215818190042,429.959,-1.7290128806398,-0.789948616675938,0.999999999953486,"FALSE",13.3598817688689,3.73983533531749,0.00368282496068935,"TRUE",23.099407662199,2113.69443184989,1222.48622639974,16332.2714487712
"M496T495_1",495.964426789083,495.134,-1.67033067821412,-0.740133743773315,0.999999999953486,"FALSE",13.8027934302338,3.78688836624677,6.04474219444633e-05,"TRUE",23.0552293115719,723.621346609933,433.220413208008,5979.65187327067
"M592T420",592.355069286202,419.817,-1.63815331846363,-0.712070388380581,0.999999999953486,"FALSE",14.0632620149571,3.81385936546877,3.32653127297625e-06,"TRUE",23.0377793382256,11768.6230119978,7184.07909647624,101031.586669922
"M380T371",380.179704478415,370.5945,-1.32160752419397,-0.402293805464447,0.999999999953486,"FALSE",17.3121138502493,4.1137099868409,0.0236971459909142,"TRUE",22.8798199241921,1255.85139247349,950.245340983073,16450.7555287679
"M478T423",477.764397993088,423.445,-2.28177726229777,-1.19015796854947,0.999999999953486,"FALSE",10.0026894306196,3.32231604554315,0.000359164914403476,"TRUE",22.8239093046139,2267.00348336356,993.525319417318,9937.92521158854
"M302T382_2",302.016527896106,381.7885,-2.10455360757496,-1.07351425873933,0.999999999953486,"FALSE",10.8405568400969,3.43836695949552,0.000111808953392237,"TRUE",22.8145330059474,2201.9962550572,1046.30086263021,11342.4839731852
"M409T937",409.257348777463,936.669,-2.83975849118825,-1.50576824015934,0.999999999953486,"FALSE",8.02936574953111,3.00528603180922,0.022166796052009,"TRUE",22.8014595660871,18104.6537824358,6375.42024739583,51190.5809733073
"M474T445",474.318119241243,444.6935,-1.96632963540422,-0.975505195279224,0.999999999953486,"FALSE",11.5791926606854,3.53346276228796,5.19112652274806e-05,"TRUE",22.7685096827607,12115.3537248884,6161.40524291992,71344.0983683268
"M367T411_2",366.704927890501,411.0535,-1.93388081045763,-0.951498880926151,0.999999999953486,"FALSE",11.7686682254942,3.55687916520566,1.47487816083296e-06,"TRUE",22.7592016459256,1188.47785077776,614.555894215902,7232.50442504883
"M296T82",296.099688947907,81.905,3.56580872722857,1.83422931774706,0.000285696281063341,"TRUE",-6.33967028804656,-2.66440781100044,5.8830605546748e-06,"TRUE",22.6060516408681,3313.39647565569,11814.9380696615,1863.65181986491
"M587T381",587.260537821106,380.663,-1.87694803349262,-0.90838870724905,0.999999999953486,"FALSE",12.0297704275615,3.58853720571567,4.31375364244261e-06,"TRUE",22.5792539473792,854.269845145089,455.137718200684,5475.20226287842
"M536T437_2",536.321476760995,436.999,-1.85802467709233,-0.893769662798236,0.999999999953486,"FALSE",12.150255148108,3.60291470477151,8.06209542613324e-06,"TRUE",22.5754738981527,5972.62440708705,3214.50219726562,39057.021870931
"M360T469",360.195552013962,468.617,-2.26722359679098,-1.18092667871621,0.999999999953486,"FALSE",9.95633849123689,3.31561527926708,5.29391159483616e-05,"TRUE",22.5732455649706,1999.10009765625,881.739278157552,8778.89471435547
"M373T427",372.724292594945,426.7085,-1.81786784557413,-0.862247323038699,0.999999999953486,"FALSE",12.4088053719607,3.63329232502868,0.0361980385222105,"TRUE",22.5575682876749,2294.89844621931,1262.41214497884,15665.0266062419
"M500T652",500.277685202978,652.2405,2.55157977076338,1.3513907458125,0.0663243807046809,"FALSE",-8.82293839685626,-3.14125921185759,0.00023778301836599,"TRUE",22.5124311321099,6835.39617047991,17441.05859375,1976.78571573893
"M561T394",561.312440874174,393.54,-2.04729252443955,-1.03371725448967,0.999999999953486,"FALSE",10.9936495390616,3.4585984891704,5.31727138219917e-06,"TRUE",22.5072165176291,1443.59087262835,705.121938069661,7751.86346944173
"M407T415_2",407.214299227842,415.098,-2.1676541525574,-1.11613459424163,0.999999999953486,"FALSE",10.3643957439079,3.37356410302025,0.000298803313138292,"TRUE",22.4664254730303,1582.03657531738,729.838094075521,7564.33083597819
"M506T380",506.315942215047,380.03,-1.96291999687218,-0.97300137378838,0.999999999953486,"FALSE",11.4404313455105,3.51606954283385,1.47405701689558e-05,"TRUE",22.456651460946,1462.6741267613,745.152186075846,8524.86242675781
"M388T472_2",388.18636073787,472.48,-2.33679796736364,-1.22453300836888,0.999999999953486,"FALSE",9.56959627611059,3.25845806131117,0.000128061961434532,"TRUE",22.3622131265058,1413.32677786691,604.813423156738,5787.82028198242
"M631T387",631.288360109186,387.4585,-1.78812104546991,-0.838444401950902,0.999999999953486,"FALSE",12.500235975594,3.6438834247832,7.33554578353369e-07,"TRUE",22.3519350212998,753.871789114816,421.599975585938,5270.09918212891
"M424T379",424.206497715508,379.2985,-1.26276156277112,-0.336582252203626,0.999999999953486,"FALSE",17.700379356985,4.14570837556717,0.00626548069015656,"TRUE",22.3513586984681,1680.3914969308,1330.72746785482,23554.3810017904
"M499T431_1",498.745846890945,430.608,-2.10738444742188,-1.07545352715702,0.999999999953486,"FALSE",10.5890685706485,3.4045037883154,7.31982319382547e-05,"TRUE",22.3152384184686,1407.12201581682,667.710164388021,7070.42871602376
"M599T446",599.381287900158,445.55,-2.17264638659119,-1.11945338490816,0.999999999953486,"FALSE",10.2603228006826,3.35900421526879,2.9964889502721e-05,"TRUE",22.2920532581622,56893.7248883929,26186.3712565104,268680.622070312
"M122T313_2",122.022513581162,313.055,-2.03036945862012,-1.02174227303639,0.999999999953486,"FALSE",10.9764001767956,3.45633308013993,3.85389783411897e-07,"TRUE",22.2861476845583,2751.69824654715,1355.26971944173,14875.9827880859
"M468T773",468.345684312046,773.18,4.27454221738494,2.09576992267169,0.00185801193023291,"TRUE",-5.20691213857276,-2.3804280628997,0.0001261900091373,"TRUE",22.2571657585434,2061.55730765206,8812.21374511719,1692.40684509277
"M651T444_3",651.075601652675,443.558,3.02479519828744,1.59683746423268,0.000154422255168457,"TRUE",-7.35461980734027,-2.87865076415288,7.84702015158797e-07,"TRUE",22.2462186784726,2757.47584751674,8340.79970296224,1134.08985392253
"M263T808",262.907274694388,807.661,3.70072868687329,1.88780937058806,0.0202662890495535,"TRUE",-6.01091544224367,-2.587584725281,0.000806589035678461,"TRUE",22.2447672114808,9670.81016322545,35789.0445963542,5954.00899251302
"M456T535",456.281884174879,535.4645,-2.21650466244901,-1.14828639723586,0.999999999953486,"FALSE",10.027048302881,3.32582507217204,0.00205942871158086,"TRUE",22.2249993139372,1911.86292375837,862.557591756185,8648.90663655599
"M585T483",585.35901637955,483.491,-1.7471909666913,-0.805037302382679,0.999999999953486,"FALSE",12.6733145778721,3.66372199108448,4.39209621494608e-05,"TRUE",22.1427007484954,10724.3432878767,6138.04872639974,77789.4224039714
"M862T434",861.516169603501,433.95,-1.30383638200403,-0.38276283760447,0.999999999953486,"FALSE",16.9750459019147,4.08534357052822,0.0194695371358433,"TRUE",22.1326824331048,438.582953316825,336.378827412923,5710.0460357666
"M427T493",427.272424953878,492.833,-1.84473678030037,-0.883414977344536,0.999999999953486,"FALSE",11.9942817161974,3.58427485856223,1.09113894546009e-05,"TRUE",22.1262926351535,1469.16652570452,796.409840901693,9552.36399332682
"M152T389",151.512277978478,388.711,-2.07538454532825,-1.05337867633306,0.999999999953486,"FALSE",10.6612728126895,3.41430778166523,4.16444387449447e-05,"TRUE",22.126240828984,4765.13333129883,2296.02429199219,24478.5413614909
"M498T494_2",498.296630026688,494.191,-1.98511885916952,-0.989225391449197,0.999999999953486,"FALSE",11.1200791101932,3.47509514657085,0.00564686696092544,"TRUE",22.0746787571015,2285.69564819336,1151.41500854492,12803.8259836833
"M697T491",696.916339184861,491.2515,-1.71327701488871,-0.776758435540695,0.999999999953486,"FALSE",12.8669575638767,3.68559905859362,5.09208633397559e-05,"TRUE",22.0446626457383,824.721884591239,481.371008555094,6193.78033955892
"M345T264",345.140568052253,264.24,3.34170520420702,1.74058446853152,6.63011079623824e-06,"TRUE",-6.57493623518317,-2.71697690297816,7.03042041250157e-08,"TRUE",21.9714986344409,3616.13431222098,12084.0548502604,1837.89688873291
"M217T396",217.154653618467,395.577,1.97037520479404,0.97847037818614,0.999999999953486,"FALSE",-11.1291118321995,-3.47626655671282,0.0416015069644139,"TRUE",21.928526005546,11338.3354862758,22340.7751057943,2007.41761271159
"M615T456",614.87913407358,456.3695,-1.3578693125218,-0.441344634774476,0.999999999953486,"FALSE",16.142098053647,4.0127561985884,0.0032280561770533,"TRUE",21.9188595867651,577.069815499442,424.981852213542,6860.0987294515
"M558T440_2",558.334545564975,440.1425,-2.02878981858261,-1.0206194104888,0.999999999953486,"FALSE",10.7996091896393,3.43290720076029,2.21139400052629e-05,"TRUE",21.9101371686114,6524.21834891183,3215.81776936849,34729.5751342773
"M387T416",386.741974123021,415.8355,-1.89038197901494,-0.918677781298232,0.999999999953486,"FALSE",11.5716018800227,3.53251668832132,2.49833457707944e-06,"TRUE",21.8747476623302,2128.62452915737,1126.0287882487,13029.9568430583
"M465T438",465.241869923073,437.527,-1.40184292979261,-0.487324710900742,0.999999999953486,"FALSE",15.5977138742607,3.96326268654161,0.00668521330337555,"TRUE",21.8655449155605,630.602968488421,449.838534037272,7016.45274353027
"M453T576",453.180799811286,576.2345,-2.1084717320559,-1.07619767976448,0.999999999953486,"FALSE",10.3619870473634,3.37322878019904,0.00142827378216177,"TRUE",21.8479567772951,1979.19104003906,938.685119628906,9726.64305114746
"M413T413_2",413.203878481211,412.819,-1.8751967461872,-0.907041971532532,0.999999999953486,"FALSE",11.6154982294766,3.53797913261386,1.20269561889848e-05,"TRUE",21.7813444852577,1256.41348048619,670.016883850098,7782.57992808024
"M390T410_1",389.683127820301,410.394,-2.00081763168655,-1.00058967606348,0.999999999953486,"FALSE",10.8798543969451,3.44358734428712,1.70955714928246e-05,"TRUE",21.7686045075901,1025.04183741978,512.311477661133,5573.87428283691
"M472T427_2",472.259136151205,426.874,-2.14334922289668,-1.09986693218631,0.999999999953486,"FALSE",10.1465237952393,3.34291363881408,1.08091546355965e-05,"TRUE",21.7475438916289,1467.08570643834,684.482813517253,6945.12115478516
"M186T313_2",186.045636242194,313.054,-1.97958134833433,-0.985195354272326,0.999999999953486,"FALSE",10.9777838907623,3.45651493862069,1.44557862976892e-06,"TRUE",21.7314162361981,13577.3039071219,6858.67439524333,75293.0452880859
"M325T418_2",325.194286474502,417.8105,-1.48207238949305,-0.567615915533141,0.999999999953486,"FALSE",14.6610659607435,3.87391809606513,0.00313550905331678,"TRUE",21.7287610609542,1500.3225315639,1012.31393432617,14841.6013641357
"M757T405_2",757.407675199012,405.025,2.81808440775995,1.49471482415038,0.00365611840259159,"TRUE",-7.68915874259974,-2.94282576408174,1.19544235714412e-05,"TRUE",21.6686983613115,12665.8445172991,35693.4189453125,4642.04474639893
"M598T523_1",597.689397593251,523.026,-1.68376449627812,-0.751690366544909,0.999999999953486,"FALSE",12.8544709828584,3.68419833313274,7.0572962812003e-05,"TRUE",21.6439018593743,1112.30119105748,660.603780110677,8491.71212259928
"M569T443_1",568.854673115201,442.851,-2.10838644928775,-1.07613932493185,0.999999999953486,"FALSE",10.2563841445615,3.35845029794292,2.82661562796179e-05,"TRUE",21.6244213490833,10809.8828473772,5127.08799235026,52585.383992513
"M867T444_2",867.429252441022,443.79,2.87508230510346,1.52360325674048,0.000519467568868727,"TRUE",-7.50729899912564,-2.90829394349583,2.19481522734393e-06,"TRUE",21.584102511507,7991.66049630301,22976.6816813151,3060.57900238037
"M279T405",279.170831476157,404.93,4.70417165928412,2.2339407063221,0.0673629562690258,"FALSE",-4.58654431079431,-2.19740757774587,0.0135640404041306,"TRUE",21.5758917608894,15311.6528669085,72028.6434733073,15704.338297526
"M251T347",251.131976687615,347.302,-1.41590209338314,-0.501721509577657,0.999999999953486,"FALSE",15.2279255534398,3.92864751684359,0.00021453491411428,"TRUE",21.5612516689981,4280.03463309152,3022.83233642578,46031.4657796224
"M593T420",593.358853186213,419.8865,-1.65996934109518,-0.731156595874364,0.999999999953486,"FALSE",12.9528035276133,3.69519248605318,5.71713131486612e-06,"TRUE",21.5012567370676,3685.10385567801,2219.98308308919,28755.0047098796
"M216T313_2",216.016197969318,313.055,-1.94915902007285,-0.962851796143194,0.999999999953486,"FALSE",11.0301872552876,3.46338537810874,1.13815850648142e-06,"TRUE",21.4995889817364,3855.03175571987,1977.79232788086,21815.419728597
"M760T758",760.256704630644,757.683,3.44395908404249,1.78406800289746,0.0243348531550551,"TRUE",-6.24015567321681,-2.64158202046195,0.000718525567270781,"TRUE",21.4908408166143,2644.1743207659,9106.42817179362,1459.32708231608
"M558T440_1",557.832592764935,440.117,-2.04585513852929,-1.03270399536463,0.999999999953486,"FALSE",10.4612877015016,3.3869885417139,3.19485789673785e-05,"TRUE",21.4022791997503,12509.4301932199,6114.52392578125,63965.7939453125
"M494T433",494.341616688518,432.599,-2.12172110413553,-1.08523502942693,0.999999999953486,"FALSE",10.033490429022,3.32675166979537,0.000351060749347872,"TRUE",21.2882683913977,10821.1504603795,5100.17572021484,51172.5642751058
"M490T486_2",490.299048149914,486.1845,-2.15812572158622,-1.10977891145512,0.999999999953486,"FALSE",9.8351072553396,3.29794078569169,6.9288932336287e-05,"TRUE",21.2253979423076,2835.15938023158,1313.71372477214,12920.5153859456
"M758T405_1",758.076679324406,405.025,2.81528219521168,1.49327954085878,0.00420201947771518,"TRUE",-7.53237204696072,-2.91310426084554,1.45438058723429e-05,"TRUE",21.2057529115187,5829.05401611328,16410.4319864909,2178.65393320719
